id,recipeId,level,actions,config,_comment
177,18,7,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 5}]}]","",гребешки
178,18,8,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 5}]}]","",гребешки
179,18,9,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 5}]}]","",гребешки
180,18,10,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 5}]}]","",гребешки
181,19,1,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
182,19,2,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
183,19,3,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
184,19,4,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
185,19,5,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
186,19,6,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
187,19,7,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
188,19,8,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
189,19,9,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
190,19,10,"[{""ingridient"": 68,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 5}]},{""ingridient"": 82,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]},{""ingridient"": 39,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 3,""steps"": [{""id"": 10}]}]","",суп с мидиями
191,20,1,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 4}]}]","",Спагетти с помидорами 
192,20,2,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 4}]}]","",Спагетти с помидорами 
193,20,3,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 4}]}]","",Спагетти с помидорами 
194,20,4,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 4}]}]","",Спагетти с помидорами 
195,20,5,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 4}]}]","",Спагетти с помидорами 
196,20,6,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 4}]}]","",Спагетти с помидорами 
197,20,7,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 4}]}]","",Спагетти с помидорами 
198,20,8,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 4}]}]","",Спагетти с помидорами 
199,20,9,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 4}]}]","",Спагетти с помидорами 
200,20,10,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 4}]}]","",Спагетти с помидорами 
201,20,11,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 4}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": false, ""dish"": true }}",Спагетти с помидорами 
202,20,12,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 4}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": false }}",Спагетти с помидорами 
203,20,13,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 4}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": true }}",Спагетти с помидорами 
204,20,14,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 4}]}]","{""shadow"" : {""countdown"": 2, ""ingrie"": true, ""dish"": true }}",Спагетти с помидорами 
205,20,15,"[{""ingridient"": 48,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 41,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 9}]},{""ingridient"": 75,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 4}]}]","{""shadow"" : {""countdown"": 1, ""ingrie"": true, ""dish"": true }}",Спагетти с помидорами 
206,21,1,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 17,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]}]","",канеллони
207,21,2,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 2,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]}]","",канеллони
208,21,3,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 15,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]}]","",канеллони
209,21,4,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 16,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]}]","",канеллони
210,21,5,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 22,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]}]","",канеллони
211,21,6,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 37,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]}]","",канеллони
212,21,7,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 38,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]}]","",канеллони
213,21,8,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 39,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]}]","",канеллони
214,21,9,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 40,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]}]","",канеллони
215,21,10,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 41,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]}]","",канеллони
216,21,11,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 37,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": false, ""dish"": true }}",канеллони
217,21,12,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 38,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": false }}",канеллони
218,21,13,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 39,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": true }}",канеллони
219,21,14,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 40,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]}]","{""shadow"" : {""countdown"": 2, ""ingrie"": true, ""dish"": true }}",канеллони
220,21,15,"[{""ingridient"": 86,""count"": 3,""steps"": [{""id"": 10},{""id"": 41,""dish"": 6}]},{""ingridient"": 4,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]},{""ingridient"": 87,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]}]","{""shadow"" : {""countdown"": 1, ""ingrie"": true, ""dish"": true }}",канеллони
221,22,1,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
222,22,2,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
223,22,3,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
224,22,4,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
225,22,5,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
226,22,6,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
227,22,7,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
228,22,8,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
229,22,9,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
230,22,10,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","",паннакота
231,22,11,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": false, ""dish"": true }}",паннакота
232,22,12,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": false }}",паннакота
233,22,13,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","{""shadow"" : {""countdown"": 3, ""ingrie"": true, ""dish"": true }}",паннакота
234,22,14,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","{""shadow"" : {""countdown"": 2, ""ingrie"": true, ""dish"": true }}",паннакота
235,22,15,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 16}]},{""ingridient"": 65,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 25}]},{""ingridient"": 76,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 62,""count"": 3,""steps"": [{""id"": 10}]}]","{""shadow"" : {""countdown"": 1, ""ingrie"": true, ""dish"": true }}",паннакота
236,23,1,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 17,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 17,""dish"": 35}]}]","",гноччи
237,23,2,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 2,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 2,""dish"": 35}]}]","",гноччи
238,23,3,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 15,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 15,""dish"": 35}]}]","",гноччи
239,23,4,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 16,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 16,""dish"": 35}]}]","",гноччи
240,23,5,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 22,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 22,""dish"": 35}]}]","",гноччи
241,23,6,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 37,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 37,""dish"": 35}]}]","",гноччи
242,23,7,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 38,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 38,""dish"": 35}]}]","",гноччи
243,23,8,"[{""ingridient"": 53,""count"": 1,""steps"": [{""id"": 8},{""id"": 39,""dish"": 8}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 23}]},{""ingridient"": 75,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 7}]},{""ingridient"": 10,""count"": 2,""steps"": [{""id"": 7},{""id"": 39,""dish"": 35}]}]","",гноччи
